variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_recent_bars,breakout_buffer_atr,close_near_high_max,body_frac_min,breakout_lookback,range_pos_threshold,squeeze_atr_q,winner_loser_ratio,return_over_dd
D18_SR16_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,18,0.55,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,18,0.55,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL18_RP0.55_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,18,0.55,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.5,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.5,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.50_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.5,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.55,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.55,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.25_BF0.65_BL21_RP0.55_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.1,0.25,0.65,21,0.55,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.5,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.5,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.50_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.5,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.55,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.55,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL18_RP0.55_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,18,0.55,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.50_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.5,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.50_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.5,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.50_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.5,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.55_AQ0.25,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.55,0.25,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.55_AQ0.30,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.55,0.3,9.85142998851566,4.97150032463398
D18_SR16_BUF0.15_CH0.25_BF0.65_BL21_RP0.55_AQ0.35,chase,0.028840328609969212,-0.005801131796585479,15,302.4943553674166,290.9085496974165,4.925714994257829,73.0023757352902,-7.41033289790345,19.3939033131611,2.872650605885285,108.8888593887551,-16.61423919907934,16,0.15,0.25,0.65,21,0.55,0.35,9.85142998851566,4.97150032463398
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.50_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.5,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.50_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.5,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.50_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.5,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.55,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.55,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,18,0.55,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.5,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.5,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.5,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.55,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.55,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.1,0.3,0.65,21,0.55,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.5,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.5,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.5,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.55,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.55,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,18,0.55,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.5,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.5,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.5,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.55,0.25,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.55,0.3,10.40839430684347,4.311295439890051
D18_SR16_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.028686132014086763,-0.006653715203247201,17,301.8309303961013,289.7266321261014,4.336830961184779,75.3107030652902,-7.235573600029139,17.042743066241258,2.4704319182479932,107.70694181743995,-14.946727315779137,16,0.15,0.3,0.65,21,0.55,0.35,10.40839430684347,4.311295439890051
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.25,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.5,0.25,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.30,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.5,0.3,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.50_AQ0.35,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.5,0.35,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.25,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.55,0.25,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.30,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.55,0.3,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL18_RP0.55_AQ0.35,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,18,0.55,0.35,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL21_RP0.50_AQ0.25,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,21,0.5,0.25,10.213078519677318,4.952307306236875
D18_SR16_BUF0.10_CH0.25_BF0.60_BL21_RP0.50_AQ0.30,chase,0.028374846041457458,-0.005729621424284903,16,298.47920846885205,286.38464286885204,4.642308418035144,73.0023757352902,-7.147930527963542,17.899040179303253,2.6208208488578495,104.36495256019066,-15.586673617725483,16,0.1,0.25,0.6,21,0.5,0.3,10.213078519677318,4.952307306236875
