variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,take_R,trail_atr,stop_atr,breakout_lookback,winner_loser_ratio,return_over_dd
PC_TK14_TR2.4_ST2.0_BL15,chase,0.023711969953920997,-0.008976968022539444,17,251.64997271560497,239.91329774560495,4.068598065549261,63.619330929389356,-6.515279741778485,14.112546926212056,2.265753144339755,98.49560485553494,-1.7659480822971834,14.0,2.4,2.0,15,9.764635357318225,2.641423016589208
PC_TK14_TR2.8_ST2.0_BL12,chase,0.023711969953920997,-0.008976968022539444,17,251.64997271560497,239.91329774560495,4.068598065549261,63.619330929389356,-6.515279741778485,14.112546926212056,2.265753144339755,98.49560485553494,-1.7659480822971834,14.0,2.8,2.0,12,9.764635357318225,2.641423016589208
PC_TK14_TR2.8_ST2.0_BL15,chase,0.023711969953920997,-0.008976968022539444,17,251.64997271560497,239.91329774560495,4.068598065549261,63.619330929389356,-6.515279741778485,14.112546926212056,2.265753144339755,98.49560485553494,-1.7659480822971834,14.0,2.8,2.0,15,9.764635357318225,2.641423016589208
PC_TK18_TR2.0_ST2.4_BL18,chase,0.018729001885120278,-0.011928869583754609,13,201.61808604925957,189.63172646425957,3.911477904750966,50.95283786247213,-8.14155785601264,14.587055881866121,2.209980078147952,75.4952977043613,-23.017115810035996,18.0,2.0,2.4,18,6.258364647601545,1.5700567227783648
PC_TK18_TR2.4_ST2.4_BL18,chase,0.018622181017687867,-0.012033916545568957,13,200.54934300341174,188.56298341841173,3.8950691432960163,50.739089253302566,-8.14155785601264,14.504844878339364,2.203242070787147,74.42655465851347,-23.017987618377582,18.0,2.4,2.4,18,6.232110629273627,1.547474668547938
PC_TK18_TR2.8_ST2.4_BL18,chase,0.018622181017687867,-0.012033916545568957,13,200.54934300341174,188.56298341841173,3.8950691432960163,50.739089253302566,-8.14155785601264,14.504844878339364,2.203242070787147,74.42655465851347,-23.017987618377582,18.0,2.8,2.4,18,6.232110629273627,1.547474668547938
PC_TK18_TR2.0_ST2.2_BL18,chase,0.01827724574895173,-0.011928869583754609,13,197.02210744827647,185.11186711327645,4.085720123241803,49.020342111973825,-7.498730430824086,14.239374393328957,2.341995388256775,80.63791710586975,-21.15043315188529,18.0,2.0,2.2,18,6.5371521971868845,1.5321858974669897
PC_TK18_TR2.4_ST2.2_BL18,chase,0.01817042488151932,-0.012033916545568957,13,195.95336440242863,184.0431240674286,4.067904723426677,48.80659350280426,-7.498730430824086,14.1571633898022,2.334644834772261,79.56917406002191,-21.15130496022688,18.0,2.4,2.2,18,6.508647557482684,1.5099344268105221
PC_TK18_TR2.8_ST2.2_BL18,chase,0.01817042488151932,-0.012033916545568957,13,195.95336440242863,184.0431240674286,4.067904723426677,48.80659350280426,-7.498730430824086,14.1571633898022,2.334644834772261,79.56917406002191,-21.15130496022688,18.0,2.8,2.2,18,6.508647557482684,1.5099344268105221
PC_TK16_TR2.0_ST2.4_BL18,chase,0.01744388943335462,-0.011928869583754609,13,188.6417813792709,176.7741137942709,3.7140707730726414,48.3813153284744,-8.14155785601264,13.598008753405454,2.05761734776559,75.4952977043613,-23.01969124341804,16.0,2.0,2.4,18,5.942513236916226,1.4623254375343888
PC_TK16_TR2.4_ST2.4_BL18,chase,0.01733706856592221,-0.012033916545568957,13,187.57303833342306,175.70537074842306,3.697662011617692,48.16756671930483,-8.14155785601264,13.515797749878697,2.0508793404047854,74.42655465851347,-23.020563051759627,16.0,2.4,2.4,18,5.916259218588307,1.4406837956929277
PC_TK16_TR2.8_ST2.4_BL18,chase,0.01733706856592221,-0.012033916545568957,13,187.57303833342306,175.70537074842306,3.697662011617692,48.16756671930483,-8.14155785601264,13.515797749878697,2.0508793404047854,74.42655465851347,-23.020563051759627,16.0,2.8,2.4,18,5.916259218588307,1.4406837956929277
PC_TK18_TR2.0_ST2.4_BL12,chase,0.017217723524532103,-0.0124768161126253,15,187.79920485278186,174.8452999677818,3.1877844074373662,50.95283786247213,-7.991888934457883,11.656353331185453,1.7674313579869103,60.70887120788357,-2.575866451090607,18.0,2.0,2.4,12,6.3755688148747325,1.3799773411030298
PC_TK18_TR2.0_ST2.4_BL15,chase,0.017217723524532103,-0.0124768161126253,15,187.79920485278186,174.8452999677818,3.1877844074373662,50.95283786247213,-7.991888934457883,11.656353331185453,1.7674313579869103,60.70887120788357,-2.575866451090607,18.0,2.0,2.4,15,6.3755688148747325,1.3799773411030298
PC_TK18_TR2.4_ST2.4_BL12,chase,0.01711090265709947,-0.012581863074439648,15,186.73046180693402,173.77655692193397,3.174411560859884,50.739089253302566,-7.991888934457883,11.585103794795598,1.761591751607546,59.64012816203574,-2.5766220183199833,18.0,2.4,2.4,12,6.348823121719768,1.359965734475419
PC_TK18_TR2.4_ST2.4_BL15,chase,0.01711090265709947,-0.012581863074439648,15,186.73046180693402,173.77655692193397,3.174411560859884,50.739089253302566,-7.991888934457883,11.585103794795598,1.761591751607546,59.64012816203574,-2.5766220183199833,18.0,2.4,2.4,15,6.348823121719768,1.359965734475419
PC_TK18_TR2.8_ST2.4_BL12,chase,0.01711090265709947,-0.012581863074439648,15,186.73046180693402,173.77655692193397,3.174411560859884,50.739089253302566,-7.991888934457883,11.585103794795598,1.761591751607546,59.64012816203574,-2.5766220183199833,18.0,2.8,2.4,12,6.348823121719768,1.359965734475419
PC_TK18_TR2.8_ST2.4_BL15,chase,0.01711090265709947,-0.012581863074439648,15,186.73046180693402,173.77655692193397,3.174411560859884,50.739089253302566,-7.991888934457883,11.585103794795598,1.761591751607546,59.64012816203574,-2.5766220183199833,18.0,2.8,2.4,15,6.348823121719768,1.359965734475419
PC_TK18_TR2.0_ST2.2_BL12,chase,0.016878634095356393,-0.012438243090335033,15,184.32702747233867,171.45266958733865,3.3279688007245976,49.020342111973825,-7.364904097253051,11.430177972489243,1.8805439295322495,66.97871957993192,-2.3481872601338756,18.0,2.0,2.2,12,6.655937601449195,1.3569950332030176
PC_TK18_TR2.0_ST2.2_BL15,chase,0.016878634095356393,-0.012438243090335033,15,184.32702747233867,171.45266958733865,3.3279688007245976,49.020342111973825,-7.364904097253051,11.430177972489243,1.8805439295322495,66.97871957993192,-2.3481872601338756,18.0,2.0,2.2,15,6.655937601449195,1.3569950332030176
PC_TK18_TR2.4_ST2.2_BL12,chase,0.01677181322792376,-0.01254329005214938,15,183.25828442649083,170.3839265414908,3.313457504559228,48.80659350280426,-7.364904097253051,11.358928436099387,1.8741734498456708,65.90997653408408,-2.3489428273632518,18.0,2.4,2.2,12,6.6269150091184565,1.3371143582101725
PC_TK18_TR2.4_ST2.2_BL15,chase,0.01677181322792376,-0.01254329005214938,15,183.25828442649083,170.3839265414908,3.313457504559228,48.80659350280426,-7.364904097253051,11.358928436099387,1.8741734498456708,65.90997653408408,-2.3489428273632518,18.0,2.4,2.2,15,6.6269150091184565,1.3371143582101725
PC_TK18_TR2.8_ST2.2_BL12,chase,0.01677181322792376,-0.01254329005214938,15,183.25828442649083,170.3839265414908,3.313457504559228,48.80659350280426,-7.364904097253051,11.358928436099387,1.8741734498456708,65.90997653408408,-2.3489428273632518,18.0,2.8,2.2,12,6.6269150091184565,1.3371143582101725
PC_TK18_TR2.8_ST2.2_BL15,chase,0.01677181322792376,-0.01254329005214938,15,183.25828442649083,170.3839265414908,3.313457504559228,48.80659350280426,-7.364904097253051,11.358928436099387,1.8741734498456708,65.90997653408408,-2.3489428273632518,18.0,2.8,2.2,15,6.6269150091184565,1.3371143582101725
PC_TK16_TR2.0_ST2.4_BL12,chase,0.015932611072766445,-0.0124768161126253,15,174.82290018279318,161.98768729779314,3.026901132213762,48.3813153284744,-7.991888934457883,10.79917915318621,1.6353836583221963,60.70887120788357,-2.5780984933550446,16.0,2.0,2.4,12,6.053802264427524,1.2769773096715133
PC_TK16_TR2.0_ST2.4_BL15,chase,0.015932611072766445,-0.0124768161126253,15,174.82290018279318,161.98768729779314,3.026901132213762,48.3813153284744,-7.991888934457883,10.79917915318621,1.6353836583221963,60.70887120788357,-2.5780984933550446,16.0,2.0,2.4,15,6.053802264427524,1.2769773096715133
PC_TK16_TR2.4_ST2.4_BL12,chase,0.015825790205334034,-0.012581863074439648,15,173.75415713694534,160.9189442519453,3.0135282856362795,48.16756671930483,-7.991888934457883,10.727929616796354,1.6295440519428321,59.64012816203574,-2.5788540605844217,16.0,2.4,2.4,12,6.027056571272559,1.2578256583863563
PC_TK16_TR2.4_ST2.4_BL15,chase,0.015825790205334034,-0.012581863074439648,15,173.75415713694534,160.9189442519453,3.0135282856362795,48.16756671930483,-7.991888934457883,10.727929616796354,1.6295440519428321,59.64012816203574,-2.5788540605844217,16.0,2.4,2.4,15,6.027056571272559,1.2578256583863563
PC_TK16_TR2.8_ST2.4_BL12,chase,0.015825790205334034,-0.012581863074439648,15,173.75415713694534,160.9189442519453,3.0135282856362795,48.16756671930483,-7.991888934457883,10.727929616796354,1.6295440519428321,59.64012816203574,-2.5788540605844217,16.0,2.8,2.4,12,6.027056571272559,1.2578256583863563
PC_TK16_TR2.8_ST2.4_BL15,chase,0.015825790205334034,-0.012581863074439648,15,173.75415713694534,160.9189442519453,3.0135282856362795,48.16756671930483,-7.991888934457883,10.727929616796354,1.6295440519428321,59.64012816203574,-2.5788540605844217,16.0,2.8,2.4,15,6.027056571272559,1.2578256583863563
